Netflix Id,Title,Imdb Rating,Release Year,Netflix Original,Episode Count,Season Count,Maturity,Maturity Level,Maturity Detail,Image,Movie Type,Imdb Id,Last Day To Watch,Genres,Last Fetch
60003155,Joseph: King of Dreams,,2000,False,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc7pWl0OAw9ng6SyEFQcSXMskH75G-d8Mzg-jK9xLRejJnQDHdo3UarBzbMDhVzD4UxcjVKydVsc4Q9DijBZl2a2J5MewpM8dX8.webp?r=f7f,Movie,,,,2023-03-15
60020823,Scooby-Doo,,2002,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVm_PjqI8hMCpM8jVuUf6jzUSOR_AAef2hdE-wyimB4l4dgCQMBr95tLL4yeY9yhI7e2ia3QvbKk9REiWIMTPw-_hAlpdf8uxRc.webp?r=0c4,Movie,,,,2023-03-15
60021786,Vanilla Sky,,2001,False,,,18+,1000,"violence, sex, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaLqKYsRrf9pyGceArslTAzsdWj6O3ggI-q2p8anWj0IvhuBMeRk9-AJYM9wOFA2YzS9PcggSjHFQji8N6ehB4ZDEGvpckCAUCQ.webp?r=7c8,Movie,,,,2023-03-15
60021790,Kate & Leopold,,2001,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ3a6bj9hL3HysVJG1m31o94A48okbFolbT6mQP_1T715Wh8GD9PCJoCx0juETA4fVtW2cuPD2fdEBHJIU5BQ4vR6BOzBu4nzic.webp?r=cf1,Movie,,,,2023-03-15
60022051,The Accidental Spy,,2001,False,,,16+,110,substances,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZinqDSac92n4c9-axcDPevdetFhR-n81hsk7b91kx1TeFoFSQPCxRO0_p-UddUmSAdjReH-iHaOd1t1GI_INatBqLv_LvTPFGc.webp?r=275,Movie,,,,2023-03-15
60022992,Mr. Deeds,,2002,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfg4H0e4re2tG-IjOLH9maVDe7gmErgGR5Vb5mZcWh1J8T81BQPoJqezEcGs9MA_2NnD1rmfPKfGCcOL6mzSmpNkEA2KtsZJrgc.webp?r=13f,Movie,,,,2023-03-15
60024936,Maid in Manhattan,,2002,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABemVxYJ08T-2Ftd3SE1jUTE69WP9sS9JgZ7KfHCvdWgIlm4frzzgUK6n2piDvl-ZN-14lDUptkjIoKCxbXMZO7yhPT3-pbYtI4c.webp?r=39b,Movie,,,,2023-03-15
60024980,Swept Away,,2002,False,,,16+,110,language,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaFfslPjAyIN-5f6slv8JOPzvta5Fv-ng21beE1wgabRnK4CJEQuunkYUN7tDzYdxqzVri9wLTluBsj8mqh_pZNkMsQkNcimetk.webp?r=c76,Movie,,,,2023-03-15
60035996,Sliver,,1993,False,,,18+,1000,"sex, nudity, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQanA4Z0tinzdbkwzUncntA0yHC6lUAZiaztOL5YrtAbn77kZDVTNn7YkCsdp5KnuHbooh8xptctEhmJreZhggUeF4vaUDiHc2s.webp?r=ab2,Movie,,,,2023-03-15
70005331,God of Gamblers II,,1990,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeaMal5X_qumimQPD85tjIxP_B3xmboTuCS5WzJ7Igenc2x6KTFAijLEEN-uIqCRSBGFWZBkb7EFpBhTDeMDm1-LXSRCMGj9Vgc.webp?r=bc5,Movie,,,,2023-03-15
70012604,God of Gamblers III: Back to Shanghai,,1991,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQ1OwSQmW3BUOMC4vN78n8lxqClIuis_3HgM7TGmLgBLc6QbKsRHbgndS46T6szd0Ci3fywF07EwQo8UJ7XtvvCH2enUCRLe6WY.webp?r=275,Movie,,,,2023-03-15
70014531,"Look Out, Officer",,1990,False,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWPwH8Ln0SOqIkIAB5VQc9a4AXUrg_xl6dhCHMfWulU2UOzsTvQJj4hcu2CaSkVMPVMK4a5YSSgHKXD3cljXrBRrqvS6IfZW6mc.webp?r=fe6,Movie,,,,2023-03-15
70018720,Elektra,,2005,False,,,16+,110,suicide,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZGRol0tpFk7ZLILDrRcYDniOtA0Fp2oHQfjR6UfjwNurVtWfqKKhyk-17WO6JaVXK3oLbqQ6DYqxi19xtaq4mU0Zh3IHVSijc0.webp?r=9df,Movie,,,,2023-03-15
70033600,Hail the Judge,,1994,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABesrvcUAbWyPvh05LIP5ISvMC_Oo0TjRjOs7sJzd9tIVIJV0arrBlOVehfTvZQNE02nLBJ9IHkWmg2d1DAMCqPTn9rPr7pIkd6c.webp?r=3ac,Movie,,,,2023-03-15
70033611,"Justice, My Foot!",,1992,False,,,18+,1000,self-harm,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTWQ793JGKZjMP__tq6Pg3WYZF6H29UhsLmbOxTIpZ5FIfZM1Lapz8Ow1aj8Cy8nF5juSCrYLv5h7_rK1y9gWTfr4N-Rpo5EoUY.webp?r=714,Movie,,,,2023-03-15
70041161,Date Movie,,2006,False,,,18+,1000,sex,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABenwCjCT7E4JuNP_XLyfsYIUDu-iTA1gPMVWC4XcEAywSOeo64N3EjXw0cGb0CnnX6zAXl6BgpxgEwfxq7mDZnds5Ud2cXZkMBM.webp?r=ebf,Movie,,,,2023-03-15
70042678,Underworld: Evolution,6.7,2006,False,,,18+,1000,"violence, sex",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVrDgMWfaZd8rzb8NKZb91jd3V-TR08Fr3Paui-FX3ETIQziIvSqc5pTgIutEqtqsh9-tD1aSlXF9zuB2aFJ_ZBTXb3FbRXbc74.webp?r=b1d,Movie,,2023-03-31,"Action,Fantasy,Thriller",2023-03-15
70054920,Stardust,7.6,2007,False,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeSo0mMHXip0owooio_xw-9BT4ZKKoXYnA2weK_CkILOFmWS8qvP2ddEfhcgi7EWk7Tv37OXQLIxVr6B_2xv4mK3lqqX0QoExhE.webp?r=bb2,Movie,,2023-03-31,"Adventure,Family,Fantasy,Romance",2023-03-15
70060018,"10,000 B.C.",,2008,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUDQKJke0xeXpZJ3w18IB02jB3R_oZju0hv4ijigquc6u8Rck4gBDXMRCQUfLMOO_ODFtuM1EBiRmhuHVWR2alEyQzLFGFswN18.webp?r=e94,Movie,,,,2023-03-15
70082268,Cloverfield,,2008,False,,,16+,110,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdWgPR3_kZ6FImAxkDKFv1kJKrcLl2cePGN9hQ4l-NQQhmtdhNiDBnHDZFLCB7O8FFrtvxAYriHCm25e4BZ3PCoyrBeTflhPms0.webp?r=ae8,Movie,,,,2023-03-15
70097581,He's Just Not That Into You,,2009,False,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZF1yXKQEjYCxRGwD1X-UXTq_6AKE9vugWfmshFAiRlLggIONAuuCV4lXMoI233x_BX7avPUYucC4mFPfh9TxLnMSJpKuHQu4iE.webp?r=50d,Movie,,,,2023-03-15
70099110,The Wolfman,,2010,False,,,18+,1000,"violence, self-harm",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZHME669QfaEASnqwF7_x5aC4gL8L6c9zjpqiGlUWGu8EQdk8kiOiYmk5DqfIWK8fqcrw7QUakzFHyRNvEjq6sB4YumvBy_zYwI.webp?r=713,Movie,,,,2023-03-15
70103759,The Ugly Truth,,2009,False,,,18+,1000,"sex, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVV-10Cnc-SXY7u-FkuTlVawx0MZpkEB6_qB12z9KdedH9Rn5oDF7vDyegmUbj2XvJ4Uxt32CSOXfcKLTQ6ccmKzPRI7oe5VsWI.webp?r=4c2,Movie,,,,2023-03-15
70109683,The Reader,,2008,False,,,18+,1000,"sex, nudity",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXmoYgpSyFCaUYu5MI3Dai5wW3RgtSmgt_LFKGitiNuFA0otWZemM6K7SjPyz86tozriyRF-uJ3rYyRHvBfEbE1PSj033H7Y-7c.webp?r=cd9,Movie,,,,2023-03-15
70123542,Zombieland,,2009,False,,,18+,1000,"violence, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQwJl7yZHGgv64kbV8k7CwRXSIf1cKeSNCSKW5Lwg9asXfo3wGS8vJKQ4uD9Ql1dKbIBkXG8cJ2fmwCD69-PMnZUl0xGvV2aw4c.webp?r=9e7,Movie,,,,2023-03-15
70125931,The Karate Kid,,2010,False,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSlLHSTHPGhl-X8l7aedKW9fb4zfctk4lVRzV1vfPNWInMN7XuTGDxo64RUEh79RG9lb8lTkJDJCys-zgmyzHGJdxFYQ8rTiHB0.webp?r=c30,Movie,,,,2023-03-15
70127226,Knight and Day,,2010,False,,,16+,110,substances,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZWveJTMCrGaCok55vrs5l0st5ZFKYhVyoWaSEEdBJqT_kSRIhGF-Gaor3bCWv_ltnIf2hrCHmoaZTD3__UTyDdNMFtvW-74dpQ.webp?r=54b,Movie,,,,2023-03-15
70128698,Love & Other Drugs,,2010,False,,,18+,1000,"sex, nudity, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABScBBa9Y54zkrTSSXKF5Q96FEFXsga4LP3hL9diAfYWQ2IzX76B-v0iNDFPxqc9BasPlF228NyE3XjIUfgl4iqeDWUvA7Ogz8V4.webp?r=4ae,Movie,,,,2023-03-15
70142405,Avatar: The Last Airbender,,2007,False,61.0,3.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQ7FKuudHAGkT3KN8_n-1oEOCMwj_iiTmak4l2tWIplqKpLN-7YDd-vLw51d2BBvCmSlPHjXsLI91Q3xWLu3YcpumpVUbtx6Tww.webp?r=b84,TV Series,,,,2023-03-15
70177034,Yu-Gi-Oh!,,2002,False,51.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdVOr5eOJdvtzYC1qFwhL1aV0zcD-o-V5vPPmgx4RmWda8v7sow7dxf0kdVsE6VSoV0aMeBojMsySnGouTMb4-03OMfNJmgANa4.webp?r=a97,TV Series,,,,2023-03-15
70184054,Johnny English Reborn,,2011,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd4fU4p69WGhbyk1yLS4E3USTV6R8RfeMA9pEpS2ahp4iQbBQwxW9PbJufEE1sksQME5y93VGInhx1wA1OLkBSS0PP0qcXxvwPM.webp?r=9a6,Movie,,,,2023-03-15
70201183,The Servant,,2010,False,,,18+,1000,"sex, nudity, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbUL_4U1dq2Lt3jEsg9u-6YRagd7GTWLCGZt7EPt1N84P_p-oucdedpvP_Y6NuCSE1kno1S1yDtHrZgQY9Z74znWvL265ux7FJ0.webp?r=2f7,Movie,,,,2023-03-15
70208102,Dr. Seuss' The Lorax,,2012,False,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQcCcK3AWI12wjhMQZBrCVcYupN8m_jlUv-eHaCJPKqxCybsHYbi7XCaYLUYPbrDdzR8AMr2sZ_WHBaSM_OnHgSXARl--56nfNs.webp?r=b38,Movie,,,,2023-03-15
70228042,The Dictator,6.4,2012,False,,,18+,1000,"sex, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdV4Mr7k8sZ9JHEqov5RzVkA-GZ47eWGtjat0EeEX9cA3YiVu5KO3urpz4RNK5dFl-oVi1prPl4AOitQLZ0WiLYT_5aP71wIGYM.webp?r=12a,Movie,,2023-04-01,Comedy,2023-03-15
70259170,Oblivion,7.0,2013,False,,,16+,110,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTA7KCCT3NayyCZZk5FomF10MdJZYNeCCpE4beLQx3ZkBpGNBlj-Wag1QAoUBpzxwmtdWhF5mJL_CFh7qCXfgwb6YkPq7lHpEVQ.webp?r=23b,Movie,,2023-03-17,"Action,Adventure,Sci-Fi",2023-03-15
70264888,Black Mirror,,2019,True,22.0,5.0,18+,1000,"violence, sex, nudity, language, substances, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQBXnB-1VoBSOn2DoIc32M-UB5DjeogmrkNN3Ouu4P_N9ku2wx9afJ7XRhCdAsBk75AAQWjZZkTLujhbZSMRR0XWw1N0fBM2uJBgnA21oJNZ_P9sJlRDDhlItJKdMj3cayhg.jpg?r=fcc,TV Series,,,,
70299746,Think Like a Man Too,5.7,2014,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTfcyUNBgTXQLIQndwczF0ne7QCtYQeZ2b2mpwlZbwzvF0t4lcd494cTdwianxvITLay2xI27JuBCldCx9XvLYQO0GCbONMBi0U.webp?r=4cc,Movie,,2023-03-31,"Comedy,Romance",2023-03-15
70301367,Jupiter Ascending,,2015,False,,,16+,110,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaGnCQbZXWBNGY4F-ip9ZUgIq8r7t-UZIDdOjbMQv8ntPd-wiSL0rcrMp4qUKUhqB2vc21dw_o40tR7IUWP8uG52j9anzi2-4QM.webp?r=f20,Movie,,,,2023-03-15
70307653,Pan,,2015,False,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ_Ghj129Dht7TC8Dq5mhkvYtyTw7Wk7nr8kTnrnf6tKa5WyBTQsHKziIcPu6TJLKNcnYvKxu7ngp-_weBxXdxVYCZzg8OeriTU.webp?r=eba,Movie,,,,2023-03-15
70309073,Ushio & Tora,,2016,False,39.0,1.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZNpP_O9CWOvG-bSbSdLUnKu_jWJ8gkhBo6S88beD5FAfLkZiRzYqgEqQ5kepzE7otIyPRm4UOcSIH2QMsqp4VYHdr7vlm3IJ48.webp?r=896,TV Series,,,,2023-03-15
80006146,Psycho-Pass,,2014,False,33.0,2.0,16+,110,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWPn4NQNxf22R3mz5fZNCtDw3VrkmGn3nHKYsvT88eWyZJvUmpjKMjR-n5Q9aM4R1Mg_RUvzW-34o6Vy0NMqMz0mrrBz0FqgW64.webp?r=838,TV Series,,,,2023-03-15
80013272,The Boy Next Door,4.7,2015,False,,,18+,1000,"violence, sex, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXbwjpQNAWlcRwX_27hZhUv7Eao1KEvzH7kjCGT69wu-LIkpHfphS0jmNaeAghywh-nneamMkwBejsjyWWlPdeiMxFqehDNPvoU.webp?r=1f4,Movie,,2023-03-31,Thriller,2023-03-15
80013275,The Wedding Ringer,,2015,False,,,18+,1000,"nudity, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXuJh4U1GHlqglgQ7pvtMbXGvxs-mgMHD2kbsXMzmJ6rM8WylwMmZMYZzOU6gz1iDwpD5oO9JAlGkmIuplUTsMGO_8EwswBzluA.webp?r=d8d,Movie,,,,2023-03-15
80013762,John Wick,,2014,False,,,18+,1000,"violence, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTzpPZIr4ubRGCV_62-gFXvkJNQ53Fw-vxgv_RVQoJMyEugwUgoBXPx2YVE95apZ_8beuLwOmuqGRaPtveCSig49UfZIh5bTWAY.webp?r=108,Movie,,,,2023-03-15
80041600,Empire of Lust,,2015,False,,,18+,1000,"violence, sex, nudity, substances, sexual violence, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaSBEEWxr1td8w6l58K-vYpJefXfAIZTSzXf7md_zJjhJWLNJy4l8jyjTXUq4Hfj5yNbNcSpYO1OC0SmERKvb-LgLwHUsj-Ra4E.webp?r=6b5,Movie,,,,2023-03-15
80048224,Vacation,6.1,2015,False,,,18+,1000,language,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUCuN-ySftF224hAF-iWMo2Or3uA8CwWd5BjsKVR5zPAKo9jWchIe8iuxDQQUcadMgHyzVWSHxLtYJZi43TCkNJu9yfgmshnNRk.webp?r=22a,Movie,,2023-03-31,"Adventure,Comedy",2023-03-15
80061132,Superstore,,2020,False,113.0,6.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQeYEUAnjIwzB2ev7beK81CGunigTW285VaELAdB5J6N8x9V7naCiGXdRPgjWKaAfom6CbNZg0yrgIlU4RuQWU8i4rHHC7qNbNQ.webp?r=478,TV Series,,,,2023-03-15
80082850,10 Cloverfield Lane,,2016,False,,,16+,110,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABe_4Yfvoo2QuoCzgFAxDnyke_QpszPqImg0x2g6CSjGj5Ng6j0E13c_fGp1WzIjUWos87xqHGgX0R3iRZrXlGc4XYe8s0VwnO3c.webp?r=e26,Movie,,,,2023-03-15
80084765,Rise of the Legend,,2014,False,,,18+,1000,"violence, sex, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABax5MRIkndVZ62vBaSV1ZjBdkJ6aRjdH67R5JTtWyAR0eAEoAc2wnM74bHmnaHzIIzIvEZ7-ydlE7Be5J90MM5oI9JmYvUEhQts.webp?r=12c,Movie,,,,2023-03-15
80095697,Disenchantment,,2022,True,40.0,4.0,16+,110,substances,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS8nM-VB6AwJ0lZXhpHvGvBU7nbgPF6FgCZr3bmDkc-rGdLzwMs38lWnYLAvoQUcqsxNRMGWV3W0aHRZz5SQBYZs6p-CCUvhYZB6OGjRsqAOJ0gCeMIJ_Bu_b0HfJgwFZmoT.jpg?r=9ce,TV Series,,,,
80097691,The Monkey King 2,,2016,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfIQ3xiAdSAD9Lynk5JmFaBFa5j3IZagMBFMX97Gwp_k05P13b6uB8iCcKt-G5h4eeEl4QV3UQcBrhx1mtt-zUJNZ4OpwOugTJg.webp?r=354,Movie,,,,2023-03-15
80098100,Sausage Party,6.1,2016,False,,,18+,1000,"sex, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaOYm48fH2cG-jPMuLqdnCnGRCAgs-dirx4wzPCSEFp2PONRdciFB7uQ9cu0K4DG4FrlaZP9-2XI6rtduun9R32hpnckj6yAGLA.webp?r=09d,Movie,,2023-03-31,"Animation,Adventure,Comedy,Fantasy",2023-03-15
80103337,When the Bough Breaks,,2016,False,,,18+,1000,"sex, nudity",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW77TEAOeR_EESqM60iTTodzGrROJiYbgpE6wQYvu5Nphh7cbwKTpmAxZfj3zEkLetWLbL-G6NcowsBHWuWOBzbv55FImi1gi9E.webp?r=bbf,Movie,,,,2023-03-15
80117526,Sing,7.1,2016,False,,,All,35,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTs-2D_qRIPu3PNxN2McwBikr_IVUHSefOEg95_9wEf_fxGvexp3En5B7ekWg2Ruif5qndgfvdqsj_cmzeg8aIbNhOSWPQFmUu8.webp?r=9f8,Movie,,2023-03-31,"Animation,Comedy,Family,Musical",2023-03-15
80131552,John Wick: Chapter 2,,2017,False,,,18+,1000,"violence, language, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZlZ66xrTLlvg4ksVMAxDh_GwONr5UA34fiHRY7b2x540DrTM_f32TQyQp4bnW2jRbXija22ZxrfXGisWhxDgJLkeH257-DINLA.webp?r=4da,Movie,,,,2023-03-15
80135414,The Mist,,2017,True,10.0,1.0,18+,1000,"violence, sex, nudity, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYRQlquGRxFK-6c0q4ifnyG5lA1BB9UBKB3NzLJiHG6MO7UGulXJ9xyvJw6cR92T1go5ywvwfHfAol4afWk1RZ8howcDHgWBBxQSDR4yr7KMhyFEXn7TCAN7cov58MMFSytN.jpg?r=6e3,TV Series,,,,
80155477,You Get Me,,2017,True,,,18+,1000,"sex, nudity, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYeBVo6rGGg4xAZyCsVVGcygwbeznAabzgGy2rANdWGeaEFf3eOxobWzV7aGts1mk-yC2n_-8JUkEz8azZetxegVR6Oz0zNqToXZgsZFChd4K00GAmc_irjuvZe5UmQ-qGvr.jpg?r=296,Movie,,,,
80155793,The Sound of Your Heart,,2016,True,10.0,1.0,16+,110,nudity,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUYm_PaOdMtdPZRG2hDihutZ9WjyxthFcvJ4jtKtn0TJE9YSo-ZXiqmDNaFCdMqiaTd3sEjYAYOeaUavUo5Rp8btRdDfMbaHPKw4jSASRr9fXgcCtH3bWh2oOhacl9L5ChGw.jpg?r=729,TV Series,,,,
80161352,The Mummy,,2017,False,,,16+,110,"violence, sex",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABddgrhTg7CeBDjSbUH0U0vfny9B33QvsZSZ5mcMD85uf5KKiWW6qgWbhrmxVZAdGe4MT85gM8JZ5nUSSWJYeppU-O_DkO4GNytc.webp?r=06e,Movie,,,,2023-03-15
80176219,Superstition,,2018,True,12.0,1.0,18+,1000,"violence, sex, nudity, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTu5EJwD6SN_DPg0reI3vwDtn3OrQWDFUiICY-UpKwk6SrmJekc5qaMNtPkj9Uxdc-Aiig6T2fOB2AyxwE0BxhP5lvmZw5ZvIwuU-gVb1wOlgbS4LOlh5ERySeB1qdCAGWSi.jpg?r=912,TV Series,,,,
80179070,Alpha,,2017,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQLV5fddCiM4YkYvCoP4iEN2rwbyET7VelWOYO6tXgbclKZRk5s_sO2Rfdw1ikHHNhQd6_xoz-XNsWZo_3pDHzKGSWMflQ_GJi0wgiFEjhsLhjOS6b6qSbA9GEyB0GwCRCAmSsuImvyfxRdkq5ZBiU4-UPQLtqv1R0o.webp?r=17d,Movie,,,,2023-03-15
80188351,Reply 1988,,2015,False,20.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABerF3XY7EelsrqDkj2TesUc0KACCxSl3Lp49nvo0-y5Dx1oCSiJc8reDB20UjMMrxgLX9V9h7DaYEVvmIrqam9H_mprApD-Hbjo.webp?r=9be,TV Series,,,,2023-03-15
80191008,Parasyte: The Maxim,,2014,False,24.0,1.0,18+,1000,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW0mbc9elJbVpHSGyd8x0XJAtNGJK1AuB-I5E4jOpFbPp-7q2503e9SPTnk97kgBXHvUm9mAzK9_6yGHeyvhIXP5YnPa73WzDK4.webp?r=e47,TV Series,,,,2023-03-15
80193163,Made in Abyss,,2022,False,25.0,2.0,18+,1000,"sex, nudity",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTWYQIQlP-lx_q-W5NSUgTy1mpm3uw6eYDtUWkjyUTsV1-uR4cA5mdiUYTs0XnxGHaSr4AgH_fc398ICSDgXGRpraBhD0i9DtU4.webp?r=ebb,TV Series,,,,2023-03-15
